1540,34	-120
1540,34	-64,11
1540,34	-69,34
1540,34	-64,73
1540,34	-63,39
1540,35	-120
1540,35	-63,93
1540,35	-63,48
1540,35	-64,72
1540,35	-64,03
1540,35	-64,27
1540,35	-62,62
1540,35	-71,67
1540,35	-65,3
1540,35	-62,62
1540,35	-64,47
1540,35	-64,99
1540,35	-64,78
1540,35	-62,66
1540,35	-64,31
1540,35	-65,66
1540,35	-67,24
1540,35	-87,23
1540,35	-120
1540,35	-70,8
1540,35	-71,21
1540,35	-64,32
1540,35	-120
1540,35	-66,69
1540,35	-65,69
1540,35	-63,18
1540,35	-66,92
1540,35	-66,08
1540,35	-62,78
1540,35	-69,8
1540,35	-65,09
1540,35	-68,2
1540,35	-62
1540,35	-65,46
1540,36	-64,38
1540,36	-72,35
1540,36	-67,49
1540,36	-64,19
1540,36	-120
1540,36	-71,82
1540,36	-63,01
1540,36	-67,18
1540,36	-65,01
1540,36	-69,41
1540,36	-64,74
1540,36	-60,68
1540,36	-64,65
1540,36	-65,84
1540,36	-65,09
1540,36	-64,53
1540,36	-66,44
1540,36	-62,4
1540,36	-120
1540,36	-65,72
1540,36	-67,93
1540,36	-68,04
1540,36	-120
1540,36	-66,32
1540,36	-64,99
1540,36	-65,23
1540,36	-61,3
1540,36	-67,41
1540,36	-66,08
1540,36	-63,65
1540,36	-63,28
1540,36	-66,06
1540,36	-62,42
1540,37	-64,72
1540,37	-120
1540,37	-73,57
1540,37	-62,39
1540,37	-67,69
1540,37	-66,07
1540,37	-63,04
1540,37	-67,33
1540,37	-66,21
1540,37	-65,6
1540,37	-64,59
1540,37	-120
1540,37	-67,3
1540,37	-62,38
1540,37	-120
1540,37	-120
1540,37	-61,77
1540,37	-66,35
1540,37	-120
1540,37	-65,27
1540,37	-61,94
1540,37	-64,11
1540,37	-62,85
1540,37	-62,47
1540,37	-64,57
1540,37	-67,98
1540,37	-64,44
1540,37	-67,97
1540,37	-67,64
1540,37	-66,26
1540,37	-62,66
1540,37	-71,63
1540,37	-74,15
1540,38	-65,59
1540,38	-65,55
1540,38	-65,55
1540,38	-65,35
1540,38	-71,13
1540,38	-62,63
1540,38	-64,45
1540,38	-63,04
1540,38	-120
1540,38	-67,59
1540,38	-62,36
1540,38	-71,59
1540,38	-63,35
1540,38	-64,88
1540,38	-120
1540,38	-72,58
1540,38	-71,74
1540,38	-69,06
1540,38	-64,08
1540,38	-64,78
1540,38	-66,12
1540,38	-68,97
1540,38	-69,75
1540,38	-120
1540,38	-62,22
1540,38	-63,72
1540,38	-120
1540,38	-71,21
1540,38	-73,49
1540,38	-72,38
1540,38	-120
1540,38	-120
1540,38	-68,75
1540,38	-65,68
1540,39	-73,66
1540,39	-68,88
1540,39	-60,25
1540,39	-70,93
1540,39	-63,71
1540,39	-63,73
1540,39	-63,84
1540,39	-61,9
1540,39	-67,05
1540,39	-72,21
1540,39	-120
1540,39	-77,04
1540,39	-64,06
1540,39	-65,1
1540,39	-120
1540,39	-67,57
1540,39	-61,98
1540,39	-68,51
1540,39	-66,49
1540,39	-64,57
1540,39	-66,71
1540,39	-64,1
1540,39	-61,9
1540,39	-67,21
1540,39	-62,5
1540,39	-62,36
1540,39	-65,13
1540,39	-120
1540,39	-120
1540,39	-66,86
1540,39	-62,95
1540,39	-64,3
1540,39	-120
1540,4	-65,12
1540,4	-62,57
1540,4	-63,88
1540,4	-69,27
1540,4	-120
1540,4	-63,19
1540,4	-120
1540,4	-70,12
1540,4	-63,18
1540,4	-62,97
1540,4	-60,96
1540,4	-69,72
1540,4	-66,45
1540,4	-66,62
1540,4	-67,59
1540,4	-65,83
1540,4	-66,55
1540,4	-120
1540,4	-70,04
1540,4	-66,54
1540,4	-63,76
1540,4	-68,7
1540,4	-63,92
1540,4	-67,84
1540,4	-67,1
1540,4	-69,25
1540,4	-66,61
1540,4	-61,94
1540,4	-62,3
1540,4	-70,54
1540,4	-120
1540,4	-66,91
1540,4	-120
1540,4	-66,03
1540,41	-63,96
1540,41	-120
1540,41	-62,4
1540,41	-65,53
1540,41	-63,27
1540,41	-63,64
1540,41	-62,45
1540,41	-74,35
1540,41	-63,04
1540,41	-64,16
1540,41	-65,87
1540,41	-64,42
1540,41	-63,63
1540,41	-64,87
1540,41	-65,55
1540,41	-120
1540,41	-61,53
1540,41	-63,79
1540,41	-61,86
1540,41	-61,92
1540,41	-62,88
1540,41	-70,19
1540,41	-64,7
1540,41	-67,1
1540,41	-68,06
1540,41	-63,51
1540,41	-66,18
1540,41	-67,65
1540,41	-120
1540,41	-80,54
1540,41	-61,97
1540,41	-67,11
1540,41	-120
1540,42	-65,49
1540,42	-79,29
1540,42	-120
1540,42	-63,71
1540,42	-62,55
1540,42	-65,18
1540,42	-70,95
1540,42	-120
1540,42	-120
1540,42	-73,53
1540,42	-74,73
1540,42	-64,38
1540,42	-68,43
1540,42	-62,66
1540,42	-63,23
1540,42	-63,54
1540,42	-65,22
1540,42	-65,33
1540,42	-66,5
1540,42	-120
1540,42	-65,82
1540,42	-64,5
1540,42	-67,03
1540,42	-65,49
1540,42	-67,08
1540,42	-67,88
1540,42	-66,63
1540,42	-70,95
1540,42	-65,62
1540,42	-62,31
1540,42	-61,47
1540,42	-64,46
1540,42	-63,72
1540,43	-64,15
1540,43	-65,45
1540,43	-69,5
1540,43	-70,91
1540,43	-62,57
1540,43	-120
1540,43	-68,26
1540,43	-61,12
1540,43	-76,82
1540,43	-120
1540,43	-64,88
1540,43	-67,44
1540,43	-70,99
1540,43	-120
1540,43	-70,5
1540,43	-68,14
1540,43	-120
1540,43	-63,04
1540,43	-62,38
1540,43	-61,97
1540,43	-62,86
1540,43	-64,42
1540,43	-65,92
1540,43	-64,04
1540,43	-66
1540,43	-67,31
1540,43	-72,79
1540,43	-67,42
1540,43	-60,68
1540,43	-66,62
1540,43	-63,26
1540,43	-80,05
1540,43	-64,76
1540,43	-65,48
1540,44	-72,37
1540,44	-68,1
1540,44	-63,93
1540,44	-65,14
1540,44	-63,2
1540,44	-65,41
1540,44	-65,75
1540,44	-66,25
1540,44	-73,92
1540,44	-61,45
1540,44	-62,99
1540,44	-120
1540,44	-67,68
1540,44	-64,28
1540,44	-61,96
1540,44	-66,15
1540,44	-65,44
1540,44	-67,51
1540,44	-73,57
1540,44	-70,81
1540,44	-63,39
1540,44	-63,36
1540,44	-64,39
1540,44	-70,74
1540,44	-64,65
1540,44	-63,18
1540,44	-63,65
1540,44	-64,83
1540,44	-68,93
1540,44	-68,19
1540,44	-120
1540,44	-66,59
1540,44	-67,36
1540,45	-71,63
1540,45	-120
1540,45	-65,36
1540,45	-64,04
1540,45	-65,71
1540,45	-63,38
1540,45	-64,2
1540,45	-120
1540,45	-70,78
1540,45	-69,69
1540,45	-68,5
1540,45	-67,61
1540,45	-63,73
1540,45	-69,31
1540,45	-65,43
1540,45	-63,61
1540,45	-65,73
1540,45	-63,57
1540,45	-65,24
1540,45	-68,31
1540,45	-120
1540,45	-64,88
1540,45	-65,65
1540,45	-120
1540,45	-68,57
1540,45	-62,77
1540,45	-66,3
1540,45	-120
1540,45	-120
1540,45	-64,18
1540,45	-65,77
1540,45	-66,33
1540,45	-66,27
1540,46	-67,09
1540,46	-65,9
1540,46	-63,08
1540,46	-63,11
1540,46	-63,55
1540,46	-70,38
1540,46	-64,49
1540,46	-120
1540,46	-69,31
1540,46	-70,53
1540,46	-62,4
1540,46	-64,97
1540,46	-71,83
1540,46	-63,46
1540,46	-63,83
1540,46	-65,83
1540,46	-64,09
1540,46	-63,19
1540,46	-66
1540,46	-64,15
1540,46	-66,38
1540,46	-69,14
1540,46	-66,77
1540,46	-120
1540,46	-80,86
1540,46	-65,29
1540,46	-63,88
1540,46	-61,2
1540,46	-68,2
1540,46	-120
1540,46	-61,56
1540,46	-61,78
1540,46	-75,38
1540,46	-68,27
1540,47	-62,96
1540,47	-62,57
1540,47	-68,88
1540,47	-65,58
1540,47	-63
1540,47	-74,17
1540,47	-61,29
1540,47	-65,39
1540,47	-68,07
1540,47	-61,23
1540,47	-68,57
1540,47	-120
1540,47	-64,57
1540,47	-120
1540,47	-120
1540,47	-67,65
1540,47	-61,74
1540,47	-62,6
1540,47	-62,32
1540,47	-64,88
1540,47	-71,75
1540,47	-65,65
1540,47	-66,03
1540,47	-63,95
1540,47	-69,59
1540,47	-67,64
1540,47	-70,93
1540,47	-66,99
1540,47	-72,74
1540,47	-64,64
1540,47	-65,57
1540,47	-64,56
1540,47	-120
1540,48	-62,64
1540,48	-66,88
1540,48	-73,12
1540,48	-120
1540,48	-80,05
1540,48	-63,89
1540,48	-66,86
1540,48	-65,96
1540,48	-65,7
1540,48	-63,95
1540,48	-64,36
1540,48	-65,94
1540,48	-72,4
1540,48	-66,51
1540,48	-65,54
1540,48	-75,01
1540,48	-63,95
1540,48	-68,31
1540,48	-68,43
1540,48	-67,81
1540,48	-62,6
1540,48	-65,64
1540,48	-60,83
1540,48	-65
1540,48	-64,24
1540,48	-62,61
1540,48	-120
1540,48	-66,87
1540,48	-62,52
1540,48	-66,57
1540,48	-68,85
1540,48	-64,25
1540,48	-61,84
1540,49	-71,21
1540,49	-72,59
1540,49	-120
1540,49	-65,07
1540,49	-120
1540,49	-120
1540,49	-64,99
1540,49	-65,95
1540,49	-65,92
1540,49	-64,72
1540,49	-120
1540,49	-63,68
1540,49	-61,76
1540,49	-66,09
1540,49	-61,6
1540,49	-64,56
1540,49	-64,16
1540,49	-67,41
1540,49	-120
1540,49	-64,42
1540,49	-62,3
1540,49	-66,39
1540,49	-64,75
1540,49	-66,38
1540,49	-63,34
1540,49	-63,91
1540,49	-64,89
1540,49	-69,55
1540,49	-65,2
1540,49	-69,52
1540,49	-64,87
1540,49	-62,14
1540,49	-65,32
1540,49	-65,42
1540,5	-71,19
1540,5	-62,23
1540,5	-64,5
1540,5	-69,52
1540,5	-69,55
1540,5	-67,17
1540,5	-68,37
1540,5	-64,2
1540,5	-64,12
1540,5	-66,12
1540,5	-72,73
1540,5	-65,73
1540,5	-67,33
1540,5	-62,58
1540,5	-62,54
1540,5	-70,71
1540,5	-61,06
1540,5	-65,32
1540,5	-64,28
1540,5	-120
1540,5	-63,17
1540,5	-75,04
1540,5	-66,47
1540,5	-65,34
1540,5	-62,1
1540,5	-68,25
1540,5	-63,62
1540,5	-69,61
1540,5	-62,92
1540,5	-72,78
1540,5	-120
1540,5	-65,26
1540,5	-120
1540,51	-63,9
1540,51	-63,87
1540,51	-64,8
1540,51	-62,89
1540,51	-63,32
1540,51	-66,41
1540,51	-72,27
1540,51	-66,75
1540,51	-66,88
1540,51	-64,83
1540,51	-63,72
1540,51	-120
1540,51	-64,18
1540,51	-60,53
1540,51	-67,61
1540,51	-63,32
1540,51	-70,43
1540,51	-67,99
1540,51	-65,67
1540,51	-63,09
1540,51	-64,26
1540,51	-64,18
1540,51	-66,36
1540,51	-64,2
1540,51	-67,35
1540,51	-63,04
1540,51	-66,52
1540,51	-66,18
1540,51	-72,49
1540,51	-63,26
1540,51	-64,72
1540,51	-62,45
1540,51	-63,9
1540,52	-73,1
1540,52	-65,78
1540,52	-78,51
1540,52	-62,78
1540,52	-67,02
1540,52	-69,33
1540,52	-120
1540,52	-64,22
1540,52	-64,85
1540,52	-67,07
1540,52	-67,34
1540,52	-63,26
1540,52	-60,52
1540,52	-66,35
1540,52	-64,77
1540,52	-120
1540,52	-67,4
1540,52	-63,21
1540,52	-120
1540,52	-67,75
1540,52	-69,98
1540,52	-63,59
1540,52	-69,13
1540,52	-63,26
1540,52	-65,58
1540,52	-63,72
1540,52	-66,83
1540,52	-120
1540,52	-63,93
1540,52	-66,93
1540,52	-70,84
1540,52	-62,07
1540,52	-64,88
1540,52	-120
1540,53	-63,09
1540,53	-68,91
1540,53	-64,24
1540,53	-64,87
1540,53	-65,8
1540,53	-67,34
1540,53	-82,62
1540,53	-66,09
1540,53	-62,82
1540,53	-65,23
1540,53	-62,25
1540,53	-70,24
1540,53	-63,94
1540,53	-71,18
1540,53	-61,94
1540,53	-66,46
1540,53	-71,16
1540,53	-120
1540,53	-63,47
1540,53	-62,65
1540,53	-75,25
1540,53	-63,8
1540,53	-68,91
1540,53	-63,56
1540,53	-61,03
1540,53	-61,68
1540,53	-73,35
1540,53	-67,58
1540,53	-63,4
1540,53	-66,3
1540,53	-71,9
1540,53	-60,72
1540,53	-66,73
1540,54	-63,79
1540,54	-62,65
1540,54	-64,22
1540,54	-64,23
1540,54	-77,58
1540,54	-69,85
1540,54	-69,07
1540,54	-64,24
1540,54	-67,56
1540,54	-63,52
1540,54	-65,96
1540,54	-62,18
1540,54	-73,88
1540,54	-66,15
1540,54	-72,88
1540,54	-62,66
1540,54	-63,71
1540,54	-62,23
1540,54	-64,62
1540,54	-62,63
1540,54	-120
1540,54	-62,67
1540,54	-62,84
1540,54	-63,9
1540,54	-64,92
1540,54	-65,48
1540,54	-70,18
1540,54	-72,37
1540,54	-64,49
1540,54	-64,91
1540,54	-68,92
1540,54	-65,75
1540,54	-72,32
1540,55	-63,93
1540,55	-66,16
1540,55	-63,32
1540,55	-64,32
1540,55	-69,61
1540,55	-65,06
1540,55	-63,68
1540,55	-120
1540,55	-120
1540,55	-66,55
1540,55	-63,88
1540,55	-62,89
1540,55	-62,14
1540,55	-66,97
1540,55	-62,14
1540,55	-120
1540,55	-62,93
1540,55	-69,93
1540,55	-65,09
1540,55	-68,84
1540,55	-66,67
1540,55	-66,27
1540,55	-65,41
1540,55	-70,02
1540,55	-62,37
1540,55	-76,52
1540,55	-62,59
1540,55	-61,95
1540,55	-66,26
1540,55	-70,37
1540,55	-62,53
1540,55	-63,4
1540,55	-72,73
1540,56	-70,82
1540,56	-120
1540,56	-64,48
1540,56	-120
1540,56	-63,26
1540,56	-64,06
1540,56	-68,94
1540,56	-75,77
1540,56	-63,99
1540,56	-63,51
1540,56	-71,76
1540,56	-63,93
1540,56	-74,25
1540,56	-66,39
1540,56	-63,84
1540,56	-120
1540,56	-120
1540,56	-64,13
1540,56	-64,54
1540,56	-60,07
1540,56	-62,14
1540,56	-64,8
1540,56	-62,42
1540,56	-65,45
1540,56	-65,39
1540,56	-68,93
1540,56	-61,89
1540,56	-64,23
1540,56	-63,59
1540,56	-62,98
1540,56	-66,86
1540,56	-65,13
1540,56	-120
1540,56	-64,65
1540,57	-68,46
1540,57	-63,43
1540,57	-67,49
1540,57	-120
1540,57	-71
1540,57	-65,06
1540,57	-66,71
1540,57	-120
1540,57	-67,27
1540,57	-63,58
1540,57	-61,96
1540,57	-63,17
1540,57	-66,1
1540,57	-65,29
1540,57	-63,66
1540,57	-70,29
1540,57	-64,84
1540,57	-120
1540,57	-120
1540,57	-63,71
1540,57	-120
1540,57	-120
1540,57	-67,44
1540,57	-65,93
1540,57	-63,22
1540,57	-62,63
1540,57	-62,61
1540,57	-66,62
1540,57	-65,21
1540,57	-61,96
1540,57	-69,31
1540,57	-62,11
1540,57	-65,26
1540,58	-63,1
1540,58	-65,18
1540,58	-67,74
1540,58	-120
1540,58	-66,76
1540,58	-67,16
1540,58	-66,92
1540,58	-63
1540,58	-62,94
1540,58	-68,66
1540,58	-68,44
1540,58	-120
1540,58	-120
1540,58	-64,36
1540,58	-63,01
1540,58	-60,51
1540,58	-63,26
1540,58	-120
1540,58	-66,29
1540,58	-63,44
1540,58	-64,99
1540,58	-65,62
1540,58	-64,41
1540,58	-70,28
1540,58	-63,71
1540,58	-67,47
1540,58	-68,03
1540,58	-120
1540,58	-65,44
1540,58	-69,81
1540,58	-63,29
1540,58	-62,4
1540,58	-66,49
1540,59	-66,47
1540,59	-62,59
1540,59	-64,43
1540,59	-96,77
1540,59	-69,02
1540,59	-65,34
1540,59	-66,8
1540,59	-69,93
1540,59	-72,76
1540,59	-61,54
1540,59	-64,15
1540,59	-64,89
1540,59	-66,53
1540,59	-120
1540,59	-64,48
1540,59	-120
1540,59	-64,75
1540,59	-66,36
1540,59	-63,2
1540,59	-63,29
1540,59	-71,18
1540,59	-63,63
1540,59	-63,37
1540,59	-68,61
1540,59	-120
1540,59	-64,97
1540,59	-72,66
1540,59	-67,77
1540,59	-67,29
1540,59	-69,15
1540,59	-61,78
1540,59	-63,3
1540,59	-66,86
1540,59	-63,79
1540,6	-66,35
1540,6	-64,41
1540,6	-66,53
1540,6	-63,57
1540,6	-72,95
1540,6	-120
1540,6	-120
1540,6	-63,59
1540,6	-66,65
1540,6	-66,74
1540,6	-66,42
1540,6	-64,95
1540,6	-62,92
1540,6	-68,04
1540,6	-61,63
1540,6	-66,54
1540,6	-76,32
1540,6	-63,87
1540,6	-65,86
1540,6	-62,83
1540,6	-66,73
1540,6	-120
1540,6	-120
1540,6	-63,69
1540,6	-67,35
1540,6	-65,8
1540,6	-68,06
1540,6	-63,07
1540,6	-64,94
1540,6	-63,39
1540,6	-75,32
1540,6	-120
1540,6	-64,93
1540,61	-66,35
1540,61	-62,61
1540,61	-62,8
1540,61	-64,03
1540,61	-64,88
1540,61	-120
1540,61	-63,53
1540,61	-63,71
1540,61	-68,82
1540,61	-64,75
1540,61	-64,51
1540,61	-120
1540,61	-68,2
1540,61	-69,56
1540,61	-68,66
1540,61	-64,57
1540,61	-64,37
1540,61	-61,38
1540,61	-77,38
1540,61	-64,49
1540,61	-64,14
1540,61	-61,69
1540,61	-68,16
1540,61	-61,94
1540,61	-64,21
1540,61	-67,42
1540,61	-62,1
1540,61	-64,12
1540,61	-120
1540,61	-65,43
1540,61	-68,34
1540,61	-62,37
1540,61	-74,82
1540,62	-62,24
1540,62	-60,99
1540,62	-66,81
1540,62	-64,92
1540,62	-61,64
1540,62	-120
1540,62	-64,63
1540,62	-61,7
1540,62	-67,15
1540,62	-69,34
1540,62	-65,78
1540,62	-74,39
1540,62	-69,36
1540,62	-65,22
1540,62	-72,37
1540,62	-73,72
1540,62	-64,71
1540,62	-64
1540,62	-65,7
1540,62	-68,61
1540,62	-65,69
1540,62	-120
1540,62	-64,87
1540,62	-66,67
1540,62	-64,52
1540,62	-81,72
1540,62	-64,58
1540,62	-64,91
1540,62	-67,07
1540,62	-64,03
1540,62	-68,63
1540,62	-63,66
1540,62	-72,19
1540,62	-64,93
1540,63	-66,5
1540,63	-120
1540,63	-61,64
1540,63	-120
1540,63	-64,85
1540,63	-61,95
1540,63	-120
1540,63	-68,7
1540,63	-64,7
1540,63	-62,68
1540,63	-64,27
1540,63	-67,65
1540,63	-120
1540,63	-65,14
1540,63	-69,6
1540,63	-64,32
1540,63	-63,51
1540,63	-62,63
1540,63	-64,53
1540,63	-63,94
1540,63	-65,17
1540,63	-64,3
1540,63	-64,38
1540,63	-64,59
1540,63	-120
1540,63	-64,73
1540,63	-65,59
1540,63	-73,25
1540,63	-120
1540,63	-64,33
1540,63	-120
1540,63	-120
1540,63	-120
1540,64	-69,73
1540,64	-120
1540,64	-61,24
1540,64	-65,34
1540,64	-63,27
1540,64	-62,3
1540,64	-65,11
1540,64	-64,8
1540,64	-77,53
1540,64	-120
1540,64	-70,34
1540,64	-64,53
1540,64	-63,62
1540,64	-64,39
1540,64	-62,79
1540,64	-65,39
1540,64	-120
1540,64	-64,07
1540,64	-66,36
1540,64	-65,32
1540,64	-62,89
1540,64	-69,19
1540,64	-65,5
1540,64	-65,71
1540,64	-65,18
1540,64	-67,72
1540,64	-120
1540,64	-67,69
1540,64	-64,21
1540,64	-63,15
1540,64	-72,48
1540,64	-65,53
1540,64	-66,01
1540,64	-120
1540,65	-66,07
1540,65	-65,23
1540,65	-120
1540,65	-63,11
1540,65	-120
1540,65	-64,03
1540,65	-69,68
1540,65	-88,99
1540,65	-62,38
1540,65	-69,78
1540,65	-70,75
1540,65	-62,32
1540,65	-61,9
1540,65	-68,32
1540,65	-65,12
1540,65	-62,89
1540,65	-62,83
1540,65	-68,81
1540,65	-63,29
1540,65	-74,84
1540,65	-63,45
1540,65	-67,86
1540,65	-63,85
1540,65	-59,27
1540,65	-63,97
1540,65	-63,79
1540,65	-64,32
1540,65	-69,4
1540,65	-65,09
1540,65	-120
1540,65	-62,9
1540,65	-62,14
1540,65	-62,89
1540,66	-64,36
1540,66	-71,41
1540,66	-65,2
1540,66	-120
1540,66	-64,87
1540,66	-63,43
1540,66	-63,19
1540,66	-71,47
1540,66	-68,58
1540,66	-120
1540,66	-62,52
1540,66	-63,51
1540,66	-64,83
1540,66	-65,26
1540,66	-62,59
1540,66	-64,75
1540,66	-65,42
1540,66	-67,4
1540,66	-82,97
1540,66	-64,13
1540,66	-64,9
1540,66	-65,74
1540,66	-120
1540,66	-120
1540,66	-67,16
1540,66	-63,85
1540,66	-68,8
1540,66	-66,61
1540,66	-65,46
1540,66	-69,29
1540,66	-67,14
1540,66	-67,69
1540,66	-66,32
1540,67	-62,87
1540,67	-120
1540,67	-60,74
1540,67	-69,29
1540,67	-62,13
1540,67	-65,65
1540,67	-63,83
1540,67	-63,2
1540,67	-63,17
1540,67	-62,91
1540,67	-64,07
1540,67	-62,65
1540,67	-63,19
1540,67	-64,92
1540,67	-71,58
1540,67	-64,1
1540,67	-65,36
1540,67	-66,03
1540,67	-62,82
1540,67	-65,29
1540,67	-69,68
1540,67	-64,13
1540,67	-63,11
1540,67	-120
1540,67	-62,63
1540,67	-64,75
1540,67	-120
1540,67	-64,8
1540,67	-67,11
1540,67	-66,51
1540,67	-61,1
1540,67	-66,8
1540,67	-120
1540,67	-66,18
1540,68	-120
1540,68	-64,23
1540,68	-62,13
1540,68	-69,77
1540,68	-63,03
1540,68	-62,93
1540,68	-62,11
1540,68	-60,99
1540,68	-63,77
1540,68	-63,77
1540,68	-65,86
1540,68	-70,48
1540,68	-63,48
1540,68	-65,95
1540,68	-63,32
1540,68	-64,41
1540,68	-64,38
1540,68	-67,02
1540,68	-67,55
1540,68	-63,48
1540,68	-64,66
1540,68	-63,98
1540,68	-62,79
1540,68	-64,37
1540,68	-63,54
1540,68	-72,94
1540,68	-62,25
1540,68	-61,84
1540,68	-65,43
1540,68	-70,67
1540,68	-63,81
1540,68	-67,35
1540,68	-120
1540,69	-62,04
1540,69	-65,96
1540,69	-64,68
1540,69	-65,93
1540,69	-62,41
1540,69	-64,15
1540,69	-71,8
1540,69	-60,36
1540,69	-68,97
1540,69	-68,06
1540,69	-82,97
1540,69	-120
1540,69	-63,38
1540,69	-67,13
1540,69	-61,97
1540,69	-64,11
1540,69	-120
1540,69	-120
1540,69	-69,26
1540,69	-64,26
1540,69	-68,5
1540,69	-66,77
1540,69	-65,25
1540,69	-63,04
1540,69	-63,98
1540,69	-120
1540,69	-67,27
1540,69	-65,63
1540,69	-63,65
1540,69	-62,57
1540,69	-65,27
1540,69	-65,18
1540,69	-63,32
1540,7	-66,45
1540,7	-63,84
1540,7	-63,02
1540,7	-72,26
1540,7	-72,78
1540,7	-75,07
1540,7	-120
1540,7	-120
1540,7	-67,36
1540,7	-67,72
1540,7	-63,83
1540,7	-63,34
1540,7	-68,37
1540,7	-68,45
1540,7	-63,36
1540,7	-64,63
1540,7	-66,97
1540,7	-64,82
1540,7	-65,6
1540,7	-62,79
1540,7	-64,7
1540,7	-62,74
1540,7	-68,19
1540,7	-64,63
1540,7	-76,65
1540,7	-74,47
1540,7	-63,05
1540,7	-67,91
1540,7	-68,88
1540,7	-67,84
1540,7	-120
1540,7	-75,28
1540,7	-62,77
1540,7	-65,02
1540,71	-66,79
1540,71	-64,26
1540,71	-62,62
1540,71	-65,36
1540,71	-62,47
1540,71	-68,39
1540,71	-63,13
1540,71	-62,71
1540,71	-62,27
1540,71	-68,16
1540,71	-68,99
1540,71	-64,85
1540,71	-63,05
1540,71	-73,21
1540,71	-67,37
1540,71	-67,73
1540,71	-64,96
1540,71	-66,67
1540,71	-64,69
1540,71	-68,18
1540,71	-69,43
1540,71	-62,67
1540,71	-61,42
1540,71	-66,55
1540,71	-79,14
1540,71	-65,92
1540,71	-67,24
1540,71	-69,55
1540,71	-65,22
1540,71	-64,53
1540,71	-66,46
1540,71	-120
1540,71	-65,25
1540,72	-63,97
1540,72	-63,14
1540,72	-66,35
1540,72	-120
1540,72	-64,89
1540,72	-60,4
1540,72	-62,23
1540,72	-65,91
1540,72	-63,75
1540,72	-69,48
1540,72	-120
1540,72	-61,88
1540,72	-64,72
1540,72	-64,56
1540,72	-63,19
1540,72	-63,83
1540,72	-61,85
1540,72	-63,35
1540,72	-63,9
1540,72	-120
1540,72	-63,95
1540,72	-63,57
1540,72	-120
1540,72	-63,03
1540,72	-65,04
1540,72	-65,2
1540,72	-120
1540,72	-120
1540,72	-69,05
1540,72	-72,53
1540,72	-61,48
1540,72	-63,95
1540,72	-61,91
1540,73	-65,35
1540,73	-66,32
1540,73	-67,93
1540,73	-66,08
1540,73	-74,71
1540,73	-62,85
1540,73	-64,53
1540,73	-64,35
1540,73	-66,04
1540,73	-71,58
1540,73	-70,23
1540,73	-62,39
1540,73	-77,04
1540,73	-64,74
1540,73	-64,84
1540,73	-61
1540,73	-64,13
1540,73	-66,14
